gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA_1,PCA_2
1,-0.43991649313097614,1,1,0.3920903288424788,1,0,0,2,0,0,2,0,2,1,0,1,-0.035286346922454,0.21254295025098088,0,2,0.2704558484509461,-0.5631604380827928
0,-0.43991649313097614,0,0,-0.30015585439803716,1,2,2,1,1,1,1,1,1,2,0,1,-1.329826210051864,-0.7018719735530934,1,2,-1.3491935084743965,-0.5891257271624228
1,-0.43991649313097614,0,0,0.5142514200025698,1,0,0,2,0,0,0,0,0,0,1,0,-0.4607063789649817,0.0073431643322682755,0,2,-0.006744629966950804,-0.7095939117675621
0,-0.43991649313097614,1,1,0.43281069256250915,0,1,0,2,0,2,2,2,2,1,1,1,-0.14496494893341827,0.15832923744801644,0,2,0.20321371345151307,-0.6040427444051187
1,-0.43991649313097614,1,0,0.18848851024232702,1,2,0,2,0,2,0,2,2,1,0,3,0.4815325201292102,0.27808061853762667,0,2,0.456415031129233,-0.3410652543610449
0,2.273158691738958,0,0,-0.5037576729981889,1,2,1,0,0,0,0,0,2,0,1,1,0.6992279271509723,-0.24476384459389552,1,2,0.2555100528075536,2.409208853569927
0,-0.43991649313097614,0,0,-1.1552834925186746,0,1,0,0,0,0,0,0,0,0,1,2,-1.3397969920528607,-0.9691879597273201,1,1,-2.0003388280269947,-0.2503610669629347
1,-0.43991649313097614,1,0,1.247217966963116,1,0,1,2,2,2,2,2,2,2,1,1,1.506861269231708,1.9530106267067402,0,0,2.643312873059599,-0.629727647639961
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,2,0,0,3,0.8620840331672525,-0.9025024441011978,0,1,-0.8918917992981478,0.42803580929449314
1,-0.43991649313097614,1,1,1.369379058123207,1,2,2,1,1,1,1,1,1,2,1,1,-1.3115464430500368,-0.2691114525831748,0,0,-0.13690083084271806,-1.239032719277836
1,-0.43991649313097614,0,0,-0.1779947632379461,1,2,1,0,2,2,0,2,2,0,1,2,1.3606231332170895,0.3079687973386095,1,2,0.7081607513160955,0.0547814661478877
0,2.273158691738958,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,0,2,0.6792863631489789,-0.7002605724803668,0,1,-0.32196109895631414,2.6386933331041966
1,-0.43991649313097614,0,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,3,-1.343120586053193,-0.27694771807383134,0,0,-0.045463108666150526,-1.3205570610839104
1,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3464441800535252,-0.9967142218874572,1,1,-2.088952907615571,-0.2049793915067217
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3181936310507012,-0.1872169597089898,0,0,0.04806766836405466,-1.3394574677166526
1,2.273158691738958,1,0,-0.6666391278783103,1,0,0,2,2,0,0,0,0,0,1,0,-0.3393951979528547,-0.6431551673414135,0,2,-0.6080655252361632,2.2032176925228764
1,-0.43991649313097614,1,0,1.369379058123207,1,2,1,2,2,2,2,0,0,2,0,3,1.0581760791868549,1.8287561522084153,0,0,2.4076596242974917,-0.7940320556222649
0,-0.43991649313097614,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,1,2,0.39013368512007346,-0.6374821526059241,1,1,-0.7718218581262386,0.13194125994949465
1,-0.43991649313097614,0,0,0.758573602322752,1,2,0,2,2,2,2,2,0,1,1,1,0.544680806135523,0.8142136220223183,0,0,1.1529164266813672,-0.5972403972146256
0,-0.43991649313097614,0,1,-0.9924020376385531,0,1,0,2,0,0,0,0,2,0,1,2,-0.8728320350061801,-0.8613786057657244,0,1,-1.6094079858031092,-0.18037392577820785
1,-0.43991649313097614,0,0,-0.748079855318371,1,0,1,0,0,0,0,2,2,0,1,2,0.9352031011745621,-0.41696301950266035,0,2,-0.2909127502553466,0.22538645444400157
0,-0.43991649313097614,0,0,-1.1552834925186746,1,2,1,0,2,0,2,0,2,0,1,2,0.9551446651765553,-0.8475161417428165,1,1,-0.7874839341122719,0.43457040950692066
0,-0.43991649313097614,0,0,1.5322605130033284,1,2,0,2,2,2,0,2,2,2,0,3,0.6626683931473177,1.6375071262618008,0,0,2.1768012410240383,-0.947766351533614
0,-0.43991649313097614,0,1,1.5322605130033284,1,2,0,2,2,0,2,0,0,2,0,2,0.04115631508518757,1.1520780715997512,0,0,1.5518792203612006,-1.073091868715748
0,2.273158691738958,1,0,0.880734693482843,1,2,1,0,2,0,0,2,2,1,1,1,1.221032185203135,1.3646947172504658,1,0,2.3303533452117953,1.8587517198071892
1,-0.43991649313097614,0,1,-0.1779947632379461,1,0,1,2,0,0,0,0,0,0,1,0,0.33695618111475767,-0.09419717723680213,1,2,-0.060773809427109686,-0.2044749159842255
1,-0.43991649313097614,0,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,0,3,-1.462769970065154,-0.7923973954606494,0,2,-1.496578679725137,-0.6031190514882616
0,-0.43991649313097614,1,0,1.4915401492832983,1,0,0,0,2,0,0,0,2,2,1,1,-0.11006721192992953,0.8164210207520807,0,0,1.2348607352621783,-1.0600743310622214
1,-0.43991649313097614,1,1,0.3920903288424788,1,0,0,2,2,0,0,0,0,0,0,3,-0.3410569949530208,0.008491011671744684,0,2,-0.014212292786419127,-0.629441147098268
0,2.273158691738958,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-0.9492992971721608,1,1,-0.8757247238634829,2.6009155589342683
0,2.273158691738958,0,0,0.26992923768238775,1,2,1,0,0,2,0,2,2,0,1,2,1.1628692901973208,0.7743921489374046,0,2,1.578389826943338,2.138236959923342
1,-0.43991649313097614,1,1,0.5142514200025698,1,2,1,0,2,2,2,2,2,2,1,0,1.4952286902305454,1.1561176112752163,0,2,1.7116709591462678,-0.2648045471182555
1,-0.43991649313097614,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,0,2,1,0,0.534710024134526,1.521133065228727,0,0,2.082238969621973,-1.0005517252263252
0,-0.43991649313097614,0,0,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,0,3,-1.477726143066649,-0.6793785804968145,0,2,-1.1158615411930335,-0.8268934193575409
1,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,1,0,0.10098100709116792,1.1137355556637782,0,0,1.6011610315411233,-1.078884983508084
1,-0.43991649313097614,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.3530913680541898,-0.9968025178366475,1,1,-2.092292834430735,-0.20699838290439
1,-0.43991649313097614,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,1,1,-1.4943441130683104,-0.38288078311512885,0,0,-0.16710418305295358,-1.3672542743201732
1,-0.43991649313097614,1,0,0.9214550572028734,1,2,2,1,1,1,1,1,1,2,0,0,-1.2982520670487077,-0.37007787048250695,0,0,-0.44324479492627233,-1.0611208681965156
0,-0.43991649313097614,1,1,0.758573602322752,0,1,0,0,0,2,2,2,2,1,1,2,-0.28621769394753876,0.27240760380213713,0,0,0.38767142427769946,-0.7790374823048544
1,-0.43991649313097614,0,0,1.247217966963116,1,0,0,2,2,2,2,2,2,2,1,0,0.7291402731539627,1.3366166054078878,0,0,1.8554552241506928,-0.7853608406447884
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.9984139189093741,0,1,-2.1532464988074764,-0.243844975911835
0,-0.43991649313097614,1,1,-0.38159658183809786,1,0,2,1,1,1,1,1,1,2,1,3,-1.4993295040688086,-0.8080699264419624,0,2,-1.5473309369576744,-0.5976200159959373
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,0,2,-0.47233895796614456,-0.9851033045689068,1,1,-1.6497525314215173,0.06051797728664866
0,-0.43991649313097614,0,0,-1.2367242199587352,1,2,0,0,0,0,2,0,0,0,1,3,-0.34604238595351905,-0.9557449014630669,0,1,-1.5457254086102339,0.08061400350755492
0,2.273158691738958,0,0,0.7992939660427822,1,2,1,2,2,2,0,2,2,0,0,1,1.440389389225063,1.570512574813512,0,0,2.5286467776994153,1.9275662381954084
0,-0.43991649313097614,0,0,0.14776814652229667,1,2,0,2,0,0,0,0,0,1,0,3,-0.3427187919531868,-0.17147820676578385,0,2,-0.2675408916103084,-0.5185137284980936
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6451658459834212,-0.9873989992478599,0,1,-1.736590628615779,0.008024200947275106
0,-0.43991649313097614,0,0,-0.1779947632379461,1,2,0,2,0,2,0,0,0,1,0,3,-0.19149526493806968,-0.27701394003572416,0,2,-0.4414784468220411,-0.3416088139986147
0,-0.43991649313097614,1,1,-1.0331224013585834,1,0,0,2,2,2,0,2,0,1,0,2,0.15582030809665018,-0.7968121929201742,0,1,-1.0816358302684301,0.13988049791670368
1,-0.43991649313097614,0,0,-0.748079855318371,1,2,1,0,2,0,0,2,2,0,1,2,1.1894580421999785,-0.3824834513437717,1,2,-0.14278269147318456,0.29847718120551014
1,2.273158691738958,1,0,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,1,0.006258578081699082,0.9995468193731695,0,0,1.8950954935998314,1.2736761666106569
0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4710789550659844,-0.998369770934779,1,1,-2.1515765353998946,-0.24283548021300078
0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,0,3,-1.5259182560714666,-0.9353706111873601,0,1,-1.9354860151940447,-0.39922272295955125
1,-0.43991649313097614,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,-0.632206469641792,0,2,-1.0034306157225443,-0.8965790556864044
0,-0.43991649313097614,0,0,-1.0331224013585834,0,1,0,0,0,0,0,0,0,0,0,0,-1.3198554280508674,-0.9235610279831312,0,1,-1.8933012320835054,-0.29408814052504073
1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,2,0,0,0,0,1,0,0.33363258711442517,-0.8653077755047014,1,1,-1.1060149513017974,0.24706271942756683
1,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.6464522172456624,2.550266501018553,0,0,3.3054433713089315,-0.7977565747473376
0,-0.43991649313097614,1,0,-0.5037576729981889,0,1,0,0,0,0,0,0,0,0,1,2,-1.3397969920528607,-0.7942736843809475,1,2,-1.5268190501721237,-0.5069647267273024
1,-0.43991649313097614,0,0,1.247217966963116,1,0,1,2,2,2,2,2,2,2,0,1,1.476948923228718,2.1049017333016917,0,0,2.7280609476338626,-0.6590630409954543
0,-0.43991649313097614,0,0,0.9621754209229036,0,1,0,2,2,2,2,0,0,2,0,0,-0.6551366279844181,0.1228121918861393,0,0,0.21966470974209648,-0.9447716402214764
0,-0.43991649313097614,0,1,-1.1145631287986442,1,0,0,0,0,0,2,0,0,0,1,3,-0.4573827849646494,-0.8808037145876335,0,1,-1.484302434441736,-0.007117973961490364
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.5184938482328711,2.5166919663388674,0,0,3.2202657296560653,-0.8323837330177524
1,2.273158691738958,1,1,1.4508197855632678,1,2,1,0,2,2,0,0,0,0,1,2,0.6610065961471517,1.5017741783687109,0,0,2.457704506752012,1.4652579463464281
1,-0.43991649313097614,1,1,1.4100994218432374,1,0,0,2,2,0,2,0,0,1,0,3,-0.15659752793458118,0.7558720735946982,0,0,1.127350454673253,-1.0370700641583952
1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,0,0,-0.6684310039857471,-0.8444478575084468,0,1,-1.4973912968345622,-0.12018020791123003
1,-0.43991649313097614,1,1,0.7992939660427822,1,2,1,0,2,0,2,0,2,0,1,0,0.9468356801757247,1.0373816336012969,0,0,1.5201316831465508,-0.5186400248909675
0,-0.43991649313097614,1,1,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,-0.8299673218412054,0,2,-1.6639934670841083,-0.515695743609123
0,-0.43991649313097614,1,1,1.0843365120829946,1,2,2,1,1,1,1,1,1,2,0,3,-1.3065610520495383,-0.3301681014484028,0,0,-0.33146948230383744,-1.1273024090947832
0,-0.43991649313097614,0,0,1.125056875803025,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.5248827434007441,0,0,-0.5162024044280815,-1.1652403536401876
1,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,0,0,0,0,2,2,0,1,2,0.9750862291785486,-0.6978103598903306,0,1,-0.6122549961165445,0.37700387664765195
1,-0.43991649313097614,1,1,1.0843365120829946,0,1,0,2,0,2,0,0,0,1,0,3,-0.9958050130184734,-0.1331577648171086,0,0,-0.04895336565622776,-1.058562322725397
1,-0.43991649313097614,0,0,0.5549717837226001,0,1,0,2,0,2,2,2,2,2,1,0,-0.13333236993225536,0.269957391212101,0,2,0.34939200415207144,-0.6590844756862085
1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,0,2,0,0,0,0,0,1,2,-0.44575020596348647,-0.8916199683634692,0,1,-1.4856454940104191,-0.002125945532922003
1,2.273158691738958,1,0,1.0843365120829946,0,1,0,2,0,2,2,2,2,2,1,1,-0.023653767921291324,0.7085454448285922,0,0,1.3980444477193374,1.4928255230636198
0,-0.43991649313097614,1,0,1.5322605130033284,1,2,0,0,2,2,2,2,2,2,1,0,0.6659919871476498,1.6050583649342935,0,0,2.157182200083604,-0.9424362441517633
0,-0.43991649313097614,0,0,-0.748079855318371,1,0,1,0,0,0,0,0,0,0,1,1,0.2073360151017999,-0.603907617926238,1,2,-0.7727841889063617,0.027879472775898827
0,-0.43991649313097614,0,0,0.47353105628253944,1,2,0,0,0,0,0,0,0,0,1,3,-0.4856333339674735,-0.06305078115985478,0,2,-0.087606135387875,-0.6932647387179193
0,-0.43991649313097614,1,0,1.2879383306831464,1,2,1,2,0,2,0,2,0,2,1,1,0.9917041991802098,1.618810459020713,0,0,2.192419975372317,-0.7572545641815108
0,-0.43991649313097614,1,1,1.0436161483629645,0,1,0,2,0,2,2,2,2,2,0,3,-0.16656830993557784,0.5926570115160662,0,0,0.8135993106755204,-0.8871566606469508
0,2.273158691738958,1,0,0.5549717837226001,1,2,1,0,0,0,2,2,2,1,0,2,1.1794872601989819,1.0913083845693925,0,2,1.9512616728508376,1.9990846475531139
1,2.273158691738958,1,0,1.0436161483629645,1,2,1,0,2,0,0,2,2,0,1,2,1.1346187411944968,1.5446418617006965,0,0,2.495315242476278,1.7500881785826796
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,0,2,0,0,2,2,2,1,1,1.0947356131905097,2.025413305042947,0,0,2.689152878436176,-0.8965171400280351
0,2.273158691738958,0,0,-0.0965540357978854,0,1,0,0,0,2,0,2,0,0,1,2,-0.8130073430001998,-0.4895864377118433,1,2,-0.4272437811165665,1.8339308445146165
1,2.273158691738958,0,0,-0.8702409464784621,1,2,0,2,2,0,0,0,0,0,0,0,-0.1499503399339166,-0.7147411081476082,0,1,-0.6735905107273312,2.343532766807118
0,2.273158691738958,0,0,0.06632741908223598,0,1,0,0,2,2,0,2,2,0,1,2,-0.28289409994720643,-0.22778894836202265,0,2,0.09575815400798846,1.9027339991831904
1,-0.43991649313097614,0,0,0.880734693482843,0,1,0,2,2,0,0,0,2,2,0,0,-0.6169152969805971,0.06623656244232895,0,0,0.15660417645472677,-0.896403873559275
0,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,2,0,0,2,2,0,1,2,-0.47067716096597834,-0.938836227193087,1,1,-1.5737535929054443,0.025705341304180163
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,3,-1.3248408190513656,-0.1866209620519539,0,0,0.0451760833524156,-1.3415674502571018
0,-0.43991649313097614,1,1,0.3106496014024181,1,2,1,0,0,2,2,0,0,0,1,2,0.6676537841478158,0.45080956914153447,1,2,0.7287804079145057,-0.35092489413804057
0,-0.43991649313097614,1,1,-1.2367242199587352,1,0,0,0,0,0,0,2,2,0,0,3,0.03118553308419093,-0.9481073018580891,1,1,-1.3544635078297,0.19484247674487365
1,-0.43991649313097614,1,1,0.880734693482843,1,2,0,0,0,2,0,0,2,2,0,1,-0.046918925923616905,0.4976284961997948,0,0,0.7206855662639337,-0.779631165770312
0,-0.43991649313097614,0,0,-0.748079855318371,1,0,0,2,0,0,0,0,0,0,0,0,-0.48729513096763954,-0.6941902259735202,0,2,-1.1749133508504426,-0.17232708065812194
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.19071804510013865,-0.976295783637155,1,1,-1.316594831608918,0.26191236920405325
0,-0.43991649313097614,0,0,-0.9109613101984924,1,2,1,0,2,2,0,0,2,0,1,2,1.0000131841810405,-0.5864912419484126,1,1,-0.4597150298397726,0.32606470252129155
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,2,-0.4856333339674735,-0.9852798964672879,0,1,-1.6564323850518454,0.05647999449131223
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9987008807442433,1,1,-2.164101260956759,-0.25040669795425663
1,-0.43991649313097614,0,0,0.9621754209229036,1,2,0,2,2,0,2,0,0,1,1,0,-0.003712203919297562,0.6108459770493084,0,0,0.8610626649555096,-0.8106541815652578
0,-0.43991649313097614,1,0,1.4508197855632678,1,0,0,2,2,0,2,2,2,2,1,0,0.4931650991303729,1.4276938769978846,0,0,1.9107761859038128,-0.9424828202312046
0,-0.43991649313097614,1,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,1,3,-1.504314895069307,-0.8873376148277302,0,2,-1.8036191083151891,-0.45734612192229024
1,-0.43991649313097614,1,1,1.4508197855632678,1,0,1,2,0,0,2,2,2,2,1,2,1.156222102196656,1.9363668402843321,0,0,2.5714403418718597,-0.8075559905161857
1,2.273158691738958,1,0,0.9214550572028734,1,2,1,0,0,0,0,0,0,0,1,2,0.3070438351117673,0.7816324167710254,0,0,1.5194840818375004,1.6424722958392464
0,-0.43991649313097614,0,0,-0.6666391278783103,0,1,0,2,0,0,0,2,0,0,1,2,-0.8595376590048512,-0.714100962515977,0,2,-1.3268901931445725,-0.3125686782777666
1,2.273158691738958,0,0,-0.9516816739185228,1,0,1,0,0,0,0,0,2,0,1,2,0.4915033021302069,-0.6901948342726503,0,1,-0.3856524257555409,2.5654026265209224
1,-0.43991649313097614,1,1,-0.748079855318371,1,0,0,2,2,0,0,2,0,0,1,2,0.022876548083360315,-0.5934886959217596,1,2,-0.8570354395931293,-0.0298587590333063
1,2.273158691738958,1,0,1.0436161483629645,1,2,1,0,0,2,0,2,2,0,1,2,1.1279715531938321,1.5587250655965807,1,0,2.5012603297857243,1.7461847899699998
1,-0.43991649313097614,0,0,0.8400143297628127,0,1,0,2,2,0,0,0,2,0,1,0,-0.613591702980265,0.11696258525226895,0,0,0.16904799436213958,-0.8875495209731435
1,-0.43991649313097614,1,0,1.5322605130033284,1,2,1,2,2,2,0,2,0,2,1,1,1.1495749141959914,2.058435990040193,0,0,2.693001386782583,-0.8549865121981133
0,2.273158691738958,1,1,-0.748079855318371,1,2,1,0,0,0,0,2,2,0,1,2,1.0315873271841969,-0.41305592375098094,0,2,0.17475652197971933,2.620627844908345
1,-0.43991649313097614,1,1,-0.4223169455581282,1,0,0,2,0,2,2,2,0,1,1,0,0.09101022509017127,-0.32575330398887803,1,2,-0.4685178977314755,-0.16131734729060912
0,-0.43991649313097614,1,0,-0.9109613101984924,1,2,1,2,0,0,0,0,0,0,1,1,0.4449729861255557,-0.6696218781112646,0,1,-0.7882346953477997,0.1675525208812898
0,-0.43991649313097614,1,1,-0.13727439951791576,1,2,2,1,1,1,1,1,1,2,0,3,-1.2849576910473786,-0.7016733076674148,0,2,-1.2371798730162595,-0.633780989058962
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-0.9766931154085122,1,1,-1.3316245022771556,0.25282690791454626
1,-0.43991649313097614,1,0,0.6771328748826912,1,2,0,2,0,2,2,2,2,1,0,2,0.6510358141461546,0.784700701005395,1,0,1.1412283702551331,-0.5316561785390796
0,2.273158691738958,1,0,1.4508197855632678,1,2,1,0,2,0,0,2,2,0,1,2,1.1778254631988159,2.017444595628505,1,0,3.0507476415099215,1.5545782100602856
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,0,2,0.44164939212522314,-0.9729626115552136,1,1,-1.1905125943364805,0.3381292944660284
0,-0.43991649313097614,0,0,-0.0965540357978854,0,1,0,0,0,0,2,0,2,1,1,1,-0.8113455460000336,-0.4833615732939134,0,2,-0.8378640772986129,-0.5327045020958099
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,0,2,0,1,0.47987072312904416,1.3774093339338969,0,0,1.960995599099013,-0.9981941906140296
0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4577845790646555,-0.8983746084765422,0,1,-1.8776053508623878,-0.38332711011560716
1,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,0,2,0.2937494591104381,-0.7778506378315152,1,1,-1.0011093411268361,0.1794968556506418
0,-0.43991649313097614,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.3319707901142591,-0.6954705172367824,1,1,-0.8833981060664253,0.15105126253443227
0,-0.43991649313097614,0,1,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,0,3,-0.49394231896830415,-0.985390266403776,0,1,-1.6606072935708003,0.05395625524422697
0,-0.43991649313097614,0,0,-0.5037576729981889,1,2,0,0,2,0,2,0,2,0,1,1,0.13754054109482292,-0.4024383358608238,0,2,-0.5406512996621065,-0.10773719987205388
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,-0.998480140871267,0,1,-2.1557514439188497,-0.2453592194600861
0,-0.43991649313097614,0,0,-0.13727439951791576,1,2,1,0,0,0,0,0,0,0,1,1,0.3735157151184122,-0.029432098505573392,0,2,0.02214335654862546,-0.21650183217154237
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,0,2,0.3070438351117673,-0.9747506045263212,0,1,-1.2581461123435496,0.2972447186632471
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,2,0,0,2,0,0,0,1,3,0.5829021371393436,-0.912766848194593,0,1,-1.0364641292655759,0.3441099244442323
0,-0.43991649313097614,0,0,-0.5037576729981889,1,0,1,2,0,2,0,2,0,0,1,0,0.8188773111629334,-0.18134527908782172,0,2,-0.059380692570414915,0.0710139049194696
1,-0.43991649313097614,0,1,1.2879383306831464,1,0,1,0,2,0,2,2,2,0,1,1,1.1429277261953275,1.7170397024951398,0,0,2.331445953048411,-0.7241170386388179
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.481049737066981,-0.9985022148585647,1,1,-2.1565864256226406,-0.24586396730950308
0,-0.43991649313097614,0,0,-1.0738427650786138,0,1,0,2,0,0,0,0,0,0,0,0,-1.1736172920362484,-0.9361432007427769,0,1,-1.8517716227343342,-0.23315489754146707
1,-0.43991649313097614,1,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,2,-1.4943441130683104,-0.560112827127752,0,0,-0.7767367234161816,-1.022837987653249
1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,2,0,0,0,0,2,0,1,0,-0.18650987393757135,-0.8587738752646047,0,1,-1.3136917490676339,0.05812096318531909
1,-0.43991649313097614,1,1,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,0,2,-0.6651074099854147,-0.8601203884897598,0,1,-1.5284510965078775,-0.10249677927719507
1,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,0,0,2,0,0,2,2,1,1,0.8654076271675846,1.8674077039665546,0,0,2.4723976787728916,-0.9455672522049413
1,-0.43991649313097614,1,0,-0.9924020376385531,1,0,0,0,2,0,0,0,0,0,1,0,-0.5055748979694671,-0.8337198996818015,0,1,-1.409951585999575,-0.07185377555219741
0,-0.43991649313097614,1,1,1.4100994218432374,1,2,1,2,0,0,2,2,2,2,0,1,1.393859073220412,2.0871321735271042,0,0,2.765122027087263,-0.740420646257444
0,2.273158691738958,1,0,-0.3408762181180675,1,2,1,0,0,0,0,2,2,0,1,2,0.9568064621767214,-0.007887886903092285,1,2,0.6276185420458265,2.3980658271529305
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,0,0,0,2,2,1,1,0.9867188081797118,2.048370251832476,0,0,2.650860283589598,-0.9325691442005603
1,-0.43991649313097614,1,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,1,1,0,-1.505976692069473,-0.7424218882188286,0,2,-1.2832774829703084,-0.7542207459908213
1,-0.43991649313097614,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,2,-1.3198554280508674,-0.9825427220423826,1,1,-2.044107224212829,-0.21332493180998663
1,-0.43991649313097614,1,0,1.5322605130033284,1,0,0,2,2,0,2,0,2,2,0,3,0.10596639809166647,1.0517076513574548,0,0,1.5181178451650268,-1.039945883853215
0,-0.43991649313097614,0,0,-0.4223169455581282,1,0,0,0,2,2,0,2,0,1,0,0,0.016229360082695727,-0.3708946080125191,0,2,-0.53501735204883,-0.17816060420593002
0,-0.43991649313097614,0,0,1.0843365120829946,1,2,1,2,2,2,0,0,2,0,1,0,1.1528985081963241,1.4753295415861571,0,0,2.06584135112895,-0.6160101613176759
1,-0.43991649313097614,0,0,0.14776814652229667,1,0,2,1,1,1,1,1,1,1,1,1,-1.4760643460664828,-0.7002164245057716,0,2,-1.1735584816546376,-0.794446765553595
0,-0.43991649313097614,1,1,0.758573602322752,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587220678117,-0.5532478170781909,0,0,-0.747344921308557,-1.0368118569858922
1,-0.43991649313097614,1,0,0.8400143297628127,1,2,0,2,0,2,2,2,0,1,0,0,0.4200460311230638,0.8273476444644046,0,0,1.1448474953860095,-0.666231212383022
0,-0.43991649313097614,1,1,-0.5037576729981889,1,0,2,1,1,1,1,1,1,1,0,0,-1.4976677070686424,-0.8327707182280037,0,2,-1.6299912034520205,-0.5500756306656084
1,-0.43991649313097614,1,0,1.247217966963116,1,0,1,2,0,2,0,2,2,2,0,1,1.1612074931971548,1.7873232780507746,0,0,2.364088340538047,-0.7132941241891868
0,-0.43991649313097614,0,0,0.3106496014024181,1,0,1,0,2,0,0,0,0,0,0,1,0.33363258711442517,0.30452525532018004,0,2,0.4680121683734774,-0.43351762853182974
1,-0.43991649313097614,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,1,1,3,-1.51594747407047,-0.7257560278091225,0,2,-1.2324165765711614,-0.7886510625814754
1,-0.43991649313097614,1,1,-0.2594354906780068,1,0,1,0,0,0,0,0,2,1,0,0,0.47156173812821356,-0.10933993252297228,0,2,-0.04909786387487404,-0.13217089949836708
1,2.273158691738958,1,0,-0.21871512695797646,1,2,1,0,2,2,0,0,2,0,1,2,1.0232783421833662,0.10078235256311051,1,2,0.7989359682879825,2.3601709529943586
