gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,PCA_1,PCA_2
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.1774236690988095,-0.976472375535536,0,1,-1.3232746852392467,0.25787438640871724
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,0,2,2,2,0,2,2,1,0,1.1263097561936661,2.1400876690541035,0,0,2.779876149358022,-0.9021195165353689
0,-0.43991649313097614,1,1,1.2879383306831464,1,2,1,0,2,2,2,2,2,1,1,2,1.5517297882361936,2.2007911341225697,0,0,2.8502423728448196,-0.6635518764860842
0,-0.43991649313097614,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,2,1.6663937812476561,2.743700851707633,0,0,3.442025704097826,-0.8173855196019382
0,-0.43991649313097614,0,0,-0.13727439951791576,1,2,1,0,0,2,0,2,2,0,0,0,1.1894580421999785,0.2634897129338971,0,2,0.6169374346339719,-0.006179535320586365
0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,2,1,3,-1.4744025490663168,-0.8920614481094218,0,2,-1.8143771340926262,-0.4329956228116109
0,-0.43991649313097614,0,0,-0.055833672077855064,1,2,1,2,2,0,0,2,2,0,0,2,1.3157546142126038,0.40778736789846515,0,2,0.8187038820372469,-0.01595115773811441
1,2.273158691738958,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.1657910900976468,-0.9766268934466192,1,1,-0.9136002777705776,2.6206564552413036
1,-0.43991649313097614,1,1,-1.0331224013585834,0,1,0,2,0,0,2,0,0,0,1,2,-1.0057757950194701,-0.8841368866695747,1,1,-1.7123928558660728,-0.20337830843751287
1,-0.43991649313097614,1,0,1.1657772395230555,1,2,1,0,2,2,0,2,2,0,1,2,1.3556377422165908,1.7657128444864008,1,0,2.4010654192538663,-0.6218535049315732
0,-0.43991649313097614,0,1,0.26992923768238775,0,1,0,0,0,2,0,0,0,0,0,1,-1.152013931034089,-0.5079740691307641,1,2,-0.8203050497571855,-0.7647634275505094
1,-0.43991649313097614,1,0,-0.9109613101984924,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.681519757264684,1,1,-0.924851550873515,0.08942835421772596
0,-0.43991649313097614,1,1,-0.748079855318371,1,2,0,0,2,0,2,2,2,0,0,1,0.5214156481331973,-0.5054355605915374,0,2,-0.5531882538363868,0.11073764980088112
0,-0.43991649313097614,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,0,0,1,3,0.5131066631323666,-0.9720134301014159,1,1,-1.1546083810734693,0.35983345199096256
0,-0.43991649313097614,1,1,1.4100994218432374,1,2,1,2,0,0,2,0,2,1,1,1,0.9833952141793793,1.7922016292435496,1,0,2.3692185007210838,-0.8266011764689711
0,-0.43991649313097614,0,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,0,0.8836873941694119,1.9492580488661442,0,0,2.5350508532446305,-0.9508664534375159
1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,1,0,-0.6700928009859131,-0.892282187982398,1,1,-1.5744170827070962,-0.0851591728598121
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5009913010689746,-0.9987671027061362,1,1,-2.1666062060681326,-0.251920941502509
1,-0.43991649313097614,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,2,-1.491020519067978,-0.7842741681351237,0,2,-1.4827728885039317,-0.627413888067123
0,2.273158691738958,0,0,0.025607055362205634,1,2,1,0,2,2,2,2,2,0,1,2,1.5184938482328711,0.6063870316151883,1,2,1.5093115773297525,2.356725356351753
1,-0.43991649313097614,0,0,-0.5851984004382496,1,0,0,2,0,2,2,2,0,0,1,2,0.11926077409299518,-0.43358473193777125,0,2,-0.6149485212338408,-0.0800120051009409
1,-0.43991649313097614,1,0,1.5729808767233588,1,0,0,0,2,2,2,2,2,2,1,1,0.47654712912871167,1.449348458536854,0,0,1.9840559366558255,-0.9941912956443915
1,2.273158691738958,1,1,-0.1779947632379461,1,2,0,0,0,0,0,0,0,1,1,2,-0.4573827849646494,-0.3973833927696679,0,2,-0.23610698732554358,1.9594828377034657
0,-0.43991649313097614,0,1,-1.2367242199587352,1,2,1,2,0,0,0,0,0,0,0,1,0.5247392421335293,-0.9243777655131433,0,1,-1.095222008799191,0.34246900385775375
1,-0.43991649313097614,1,1,-0.62591876415828,1,2,0,0,2,2,2,0,0,0,1,3,0.06442147308751339,-0.5319243453486862,0,2,-0.728889070574581,-0.06910516604433452
1,-0.43991649313097614,0,0,0.9621754209229036,1,2,1,2,2,0,0,0,0,0,1,2,0.719169491152966,1.1657197957496828,0,0,1.5815358103197255,-0.6635941318744611
0,-0.43991649313097614,1,0,1.125056875803025,0,1,0,2,2,2,0,0,2,1,0,2,-0.4889569279678058,0.2779481746138408,0,0,0.4930894988441754,-0.9729681954898061
0,-0.43991649313097614,0,0,0.025607055362205634,1,2,2,1,1,1,1,1,1,2,0,1,-1.2982520670487077,-0.6427136875954611,0,2,-1.1153848602841498,-0.7040186551070398
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,2,2,0,2,0,0,0,1,3,0.6194616711429987,-0.9706006949143678,0,1,-1.1011695520308467,0.3921373143536542
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,0,1,0.19736523310080326,-0.945303905471291,1,1,-1.2705748462023718,0.2452380113364155
1,-0.43991649313097614,1,0,1.247217966963116,1,2,1,2,0,0,2,0,0,2,1,1,0.6610065961471517,1.3667696720564424,0,0,1.84156990711976,-0.8101853262738787
1,2.273158691738958,1,0,-1.0331224013585834,1,2,1,0,0,2,0,2,2,0,1,2,1.1462513201956595,-0.713637408782727,1,1,-0.12259196506604073,2.7977150714025787
0,-0.43991649313097614,0,0,0.9214550572028734,1,0,0,0,2,2,0,0,2,2,1,3,-0.00038860991896550476,0.5894562833579107,0,0,0.8262570418269397,-0.792210536609279
0,-0.43991649313097614,1,0,1.3286586944031769,1,2,1,2,2,0,2,2,0,1,1,0,1.1761636661986499,1.9255505865084965,0,0,2.506902784912065,-0.7562733313015775
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,2,2,0,0,1,2,0.6659919871476498,-0.9699826232700344,1,1,-1.0777900643246994,0.40627025413733164
1,-0.43991649313097614,0,0,1.247217966963116,1,2,2,1,1,1,1,1,1,2,0,3,-1.3132082400502028,-0.3190207378631027,0,0,-0.2377184690032981,-1.1891517037505286
0,2.273158691738958,1,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,1,1.6032454952413433,2.518943513043225,0,0,3.6342419420473036,1.5886921596739478
0,-0.43991649313097614,1,1,0.14776814652229667,0,1,0,2,0,2,2,0,0,2,0,1,-0.801374763999037,-0.32429642082723487,0,2,-0.5941290021156265,-0.6383138728060794
1,-0.43991649313097614,0,0,0.7992939660427822,1,0,1,0,2,2,2,2,2,1,1,0,1.3373579752147637,1.3884242535954117,1,0,1.9429530086221538,-0.44601296495832804
1,-0.43991649313097614,0,0,-0.4223169455581282,1,2,0,2,0,0,0,0,0,0,1,2,-0.3427187919531868,-0.5097179141272764,1,2,-0.8032050056420695,-0.2693606812894161
1,-0.43991649313097614,0,0,-0.4223169455581282,1,0,1,0,2,2,2,0,2,0,1,0,1.003336778181373,-0.06141730609983049,0,2,0.15513716884571385,0.08225164792919994
0,2.273158691738958,0,0,-1.1145631287986442,1,0,0,2,2,0,2,0,0,0,0,1,-0.1615829189350795,-0.8803401608543835,0,1,-0.9224270460670078,2.449503273123464
0,-0.43991649313097614,1,0,0.5956921474426305,1,0,1,0,0,2,0,0,2,0,1,2,0.682609957149311,0.7786524284858461,1,2,1.1079907409746115,-0.4920378126421794
0,-0.43991649313097614,0,0,0.025607055362205634,1,2,1,0,0,0,0,0,2,0,1,2,0.6177998741428321,0.21011481164824222,1,2,0.3894376725647866,-0.23206148194577023
1,-0.43991649313097614,0,0,-0.5851984004382496,0,1,0,0,2,2,0,0,0,0,1,1,-1.0390117350227925,-0.7425322581553168,1,2,-1.389269402488286,-0.39278605589161375
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.4943441130683104,-0.9986788067569455,0,1,-2.163266279252969,-0.2499019501048409
1,-0.43991649313097614,0,0,0.9621754209229036,1,0,0,0,2,2,2,2,2,2,1,1,0.5662841671376824,0.9944477283074182,0,0,1.3938324417120986,-0.6875267697724007
0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,3,-1.4876969250676457,-0.9893635841173483,0,1,-2.1314486051709816,-0.2636939433850319
1,-0.43991649313097614,0,0,0.10704778280226633,1,2,0,2,0,2,0,0,0,0,1,2,-0.17155370093607614,-0.08256418593095433,0,2,-0.14720428297672009,-0.4634612809140696
0,-0.43991649313097614,1,0,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,0,1,-1.3215172250510334,-0.30776300434131443,0,0,-0.21201275428956176,-1.207771141896433
0,-0.43991649313097614,0,0,-0.7073594915983407,1,2,1,2,0,2,0,0,0,0,1,1,0.6510358141461546,-0.4323265146618066,0,2,-0.41885514274722846,0.12603147937525946
1,-0.43991649313097614,0,0,-0.3408762181180675,1,0,1,0,0,0,0,2,2,0,1,2,0.8504514541660894,-0.01916769441217823,1,2,0.1521956340539455,0.0007586945866710607
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,0,3,-0.30615925794953225,-0.9828959058391444,0,1,-1.5662543610424207,0.11099276222835404
0,-0.43991649313097614,1,1,1.5322605130033284,1,0,0,2,0,0,2,2,2,2,0,1,0.35191235411625243,1.3932363828262935,0,0,1.8633206146555725,-1.010222178654808
1,-0.43991649313097614,1,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8637458301674186,-0.9673558187816172,1,1,-0.9784272415735732,0.4663352482179613
0,-0.43991649313097614,0,1,-1.1552834925186746,1,2,1,0,2,0,0,2,0,0,0,3,0.8255244991635975,-0.8459930366192804,1,1,-0.8504864991009319,0.3947686031237207
0,-0.43991649313097614,0,0,0.26992923768238775,1,0,0,0,0,0,2,0,2,1,0,2,-0.18152448293707302,-0.03212512495588348,0,2,-0.02935081070050021,-0.531550594379473
0,-0.43991649313097614,0,0,-0.13727439951791576,1,2,0,2,0,0,0,0,2,0,1,2,0.04447990908551963,-0.16324460950377004,0,2,-0.22799193486228994,-0.2992299043797538
0,-0.43991649313097614,1,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,2,0,3,-1.5275800530716328,-0.8945999566486486,0,2,-1.8198645833976277,-0.46348800439555005
0,-0.43991649313097614,0,0,1.1657772395230555,1,2,0,2,0,2,2,2,2,2,0,1,0.720831288153132,1.2773700235010652,0,0,1.7676701777466024,-0.7508530403379208
1,-0.43991649313097614,0,1,-0.7888002190384014,1,0,0,2,0,0,0,0,0,0,1,1,-0.4208232509609946,-0.711341714103774,0,2,-1.1757624228561556,-0.13515503794004569
0,-0.43991649313097614,0,0,1.369379058123207,0,1,0,2,2,2,2,0,0,2,1,3,-0.5770321689766102,0.3952714171007124,0,0,0.6610650991790614,-1.102980406297144
1,-0.43991649313097614,0,0,-1.2367242199587352,0,1,0,0,0,2,0,2,2,0,1,2,-0.5155456799704636,-0.9675324106799983,1,1,-1.6371414023686146,0.030397728469639607
0,-0.43991649313097614,1,0,1.0843365120829946,1,2,1,2,2,2,0,2,2,1,1,1,1.475287126228552,1.8876936982930714,0,0,2.4951986055922326,-0.5723520868078907
1,-0.43991649313097614,1,1,1.2064976032430856,1,2,1,2,2,0,0,2,0,1,1,1,1.003336778181373,1.549564360868067,0,0,2.107929582360847,-0.7153249225399241
1,2.273158691738958,1,0,0.025607055362205634,1,0,1,2,2,0,2,0,2,1,1,2,0.9568064621767214,0.341521258030998,0,2,1.058438930128965,2.2203479289251855
1,-0.43991649313097614,0,1,1.369379058123207,1,0,0,0,2,2,2,2,2,2,1,1,0.4898415051300408,1.2865528022168768,0,0,1.7717963066598847,-0.895562385629455
0,-0.43991649313097614,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.6713791722481544,2.70321715900379,0,0,3.417962781690649,-0.8104793170443789
1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9987008807442433,1,1,-2.16410126095676,-0.25040669795425785
0,-0.43991649313097614,0,0,-0.5444780367182193,1,2,1,2,2,0,0,0,2,0,1,2,1.0099839661820376,-0.21750247028132988,1,2,-0.011143166730488952,0.14878938181617948
0,-0.43991649313097614,1,1,0.758573602322752,1,2,1,2,0,0,2,2,0,1,1,3,1.0099839661820376,1.200000698022893,0,0,1.6354253035885127,-0.5063876020360264
1,-0.43991649313097614,0,0,1.247217966963116,1,2,1,0,2,0,2,2,2,0,0,2,1.3506523512160928,1.9563217248013838,0,0,2.5683534767761533,-0.6778901338347924
1,-0.43991649313097614,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,0,0,-1.4843733310673135,-0.7590436006539395,0,2,-1.4180952875916368,-0.657906231065903
1,-0.43991649313097614,0,0,-0.4223169455581282,1,2,1,2,0,0,0,2,2,0,1,0,1.2160467942026365,0.015532613619686659,1,2,0.3105803680998698,0.13700297725270136
0,2.273158691738958,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9670467829594506,0,1,-1.65562235038307,2.0709934144083375
1,-0.43991649313097614,1,1,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,0,3,-1.46443176706532,-0.6414996182940917,0,2,-0.99475004349777,-0.8862050424071952
0,-0.43991649313097614,0,0,-0.13727439951791576,1,0,2,1,1,1,1,1,1,1,0,3,-1.4760643460664828,-0.7348725845630413,0,2,-1.353291374277897,-0.6877500015057088
0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,1,0.17576187209864347,-0.8895891615320878,1,1,-1.199873165179438,0.2020615478779415
1,-0.43991649313097614,0,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,1,0,3,-1.4976677070686424,-0.7314731905192071,0,2,-1.3392985115050244,-0.7093859734892798
1,-0.43991649313097614,1,0,-1.1552834925186746,1,2,1,0,0,0,0,0,0,0,1,2,0.32864719611392706,-0.8743581102967273,1,1,-1.1144061904142868,0.2467431015280852
1,-0.43991649313097614,1,1,1.5729808767233588,1,0,0,2,2,2,2,2,2,2,0,0,0.6875953481498096,1.6546586143920543,0,0,2.2227788616029702,-0.9570158266352693
1,-0.43991649313097614,1,0,0.5549717837226001,0,1,0,2,0,2,2,0,0,2,0,1,-0.8096837489998675,-0.19390537786016981,0,2,-0.28847714752425324,-0.8040312220348718
1,-0.43991649313097614,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,3,-0.4773243489666429,-0.9162103902130224,1,1,-1.5397791001327001,0.006081959156422114
0,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,2,0,0,0,0,0,0,1,3,0.4948268961305394,-0.7404573033493401,1,1,-0.877326824098951,0.23595427873351305
1,-0.43991649313097614,0,0,1.4915401492832983,1,2,1,0,2,0,2,2,2,1,1,0,1.3440051632154282,2.2533713718655104,0,0,2.8942893165944144,-0.8069242586828235
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,0,2,0,0,1.1927816362003112,2.230414425075981,0,0,2.8718780300219984,-0.8938230254795994
1,2.273158691738958,0,0,-0.5444780367182193,1,2,1,0,0,2,0,0,0,0,1,2,0.5014740841312035,-0.3576722896212423,1,2,0.06145952225616712,2.3783921813171913
1,-0.43991649313097614,0,0,-0.1779947632379461,1,0,1,0,0,2,2,0,2,0,0,2,0.8720548151682491,0.1519719291063007,0,2,0.36472067765079336,-0.07373430448217085
1,-0.43991649313097614,1,0,-1.1145631287986442,1,2,1,0,2,0,0,0,0,0,1,2,0.464914550127549,-0.8254863024197878,1,1,-0.9926709804933295,0.26729051086608585
0,2.273158691738958,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.7278802702538025,2.64672982550917,0,0,3.8243698165457225,1.5806083824282076
1,2.273158691738958,1,1,-0.9924020376385531,1,0,1,0,0,0,0,2,0,0,1,1,0.5214156481331973,-0.7498387479508303,1,1,-0.4323934969255501,2.5970558986393097
0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,0,2,0,0,0,0,2,1,1,2,-0.18817167093773737,-0.8444037095338516,0,1,-1.282664726019931,0.041118394289954625
0,-0.43991649313097614,0,0,-0.4223169455581282,1,0,0,2,0,0,0,0,0,0,1,2,-0.4972659129686364,-0.5442857782353556,0,2,-0.9021617710814697,-0.3119786844040315
1,-0.43991649313097614,0,0,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,0,-1.5109620830699715,-0.38281456115323603,0,0,-0.17526598578615776,-1.372339910390351
1,-0.43991649313097614,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,0,1,-1.4993295040688086,-0.9324789188513712,0,1,-1.9653278329460013,-0.3623161614578277
1,-0.43991649313097614,1,0,0.7992939660427822,1,2,0,2,2,2,2,0,2,1,1,1,0.5529897911363537,0.9149813740359718,0,0,1.2454733324735874,-0.6226852334001916
0,-0.43991649313097614,0,0,1.4508197855632678,0,1,0,2,0,2,2,0,0,2,0,3,-0.8595376590048512,0.19305161946717883,0,0,0.4339493523508838,-1.1915653177922103
0,-0.43991649313097614,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.7706851981581158,1.8027529951718142,0,0,2.3608346587174087,-0.9513239186733892
1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9846397508356568,0,1,-2.130815157657681,-0.2658451249327495
0,2.273158691738958,0,0,0.06632741908223598,1,2,1,0,2,0,2,2,0,0,1,2,1.0498670941860242,0.40101065379809464,0,2,1.1657971736348105,2.2262837487141516
0,-0.43991649313097614,0,0,0.10704778280226633,0,1,0,0,0,0,0,0,0,0,0,2,-1.3497677740538576,-0.6487178121404148,0,2,-1.099890060580804,-0.7481265993825885
0,-0.43991649313097614,1,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,1,0,1,-1.517609271070636,-0.5024555723063582,0,0,-0.5036915710939034,-1.1980370782414131
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6900343649879066,-0.9879949969048957,0,1,-1.7591351346181363,-0.0056039909869858235
0,-0.43991649313097614,0,0,-1.2774445836787656,1,2,0,0,0,0,0,0,0,0,1,3,-0.48729513096763954,-0.9853019704545856,1,1,-1.6572673667556372,0.05597524664189501
0,-0.43991649313097614,1,1,0.8400143297628127,1,0,0,0,0,2,0,0,2,1,0,1,-0.1383177609327537,0.4481386166785219,0,0,0.620699417210048,-0.7863889472755701
0,-0.43991649313097614,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.2999138640488739,-0.17434782511447497,0,0,0.06552509651273052,-1.335584174717283
1,-0.43991649313097614,1,0,-1.2367242199587352,1,0,1,0,0,2,0,0,0,0,0,2,0.3868100911197414,-0.9404034802912182,1,1,-1.1738249669772753,0.30246226476930377
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,1,0,0,2,2,2,2,0,1,2,1.1279715531938321,-0.877779578327859,1,1,-0.7444105934211472,0.5059776749731688
0,2.273158691738958,0,0,-0.7888002190384014,1,2,1,2,0,0,0,2,2,0,1,2,1.1977670272008092,-0.4299204500463657,1,2,0.22332660817676395,2.6882227129046936
1,2.273158691738958,1,0,0.35136996512244845,0,1,0,0,2,2,0,2,2,0,1,2,-0.35933676195484804,-0.029365876543680478,0,2,0.345045487073396,1.75090757984084
0,-0.43991649313097614,1,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,1,-1.4744025490663168,-0.7942736843809475,0,2,-1.5035516374798976,-0.6064233409781532
0,-0.43991649313097614,1,1,-0.1779947632379461,1,0,1,0,0,0,0,2,2,1,1,0,0.8421424691652587,0.13996368001639312,1,2,0.3420836589614576,-0.08127585154255647
1,-0.43991649313097614,0,0,-0.9924020376385531,0,1,0,2,0,0,0,0,0,0,0,3,-1.1769408860365806,-0.9118618147153905,0,1,-1.7926390296812504,-0.26656712530504406
1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4727407520661506,-0.9983918449220767,0,1,-2.1524115171036864,-0.2433402280624191
0,-0.43991649313097614,0,0,0.880734693482843,1,2,1,0,0,2,2,0,2,2,1,0,1.0083221691818711,1.228608585560614,0,0,1.7206454571545968,-0.5544515174396529
1,-0.43991649313097614,0,0,0.35136996512244845,1,2,2,1,1,1,1,1,1,0,1,0,-1.3132082400502028,-0.567507612872456,0,2,-0.8940364074883982,-0.8352605974417712
0,-0.43991649313097614,1,0,-0.5444780367182193,1,0,0,0,0,0,0,0,0,0,0,3,-0.6601220189849164,-0.6367316370378049,0,2,-1.1104392635565619,-0.30568679764794804
0,-0.43991649313097614,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,0,0.9268941161737314,1.9650630237712434,0,0,2.5667395983313286,-0.9397682960790864
1,-0.43991649313097614,0,0,1.2064976032430856,0,1,0,2,2,2,2,0,0,2,1,0,-0.7000051469889033,0.14850631310057377,0,0,0.3489393920102895,-1.0494000842537812
0,2.273158691738958,1,1,0.9621754209229036,1,0,0,2,0,0,2,2,2,2,1,1,0.2605135191071156,0.795737694654207,0,0,1.528183538465197,1.6117975070373074
1,-0.43991649313097614,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,0,2,-0.43910301796282214,-0.6694673602001813,1,2,-1.1124877782455462,-0.1754757660606792
1,2.273158691738958,0,0,-0.9109613101984924,1,0,1,0,0,0,0,0,2,0,1,2,0.4815325201292102,-0.6570838533262142,1,1,-0.34644921767162773,2.543369659154765
1,-0.43991649313097614,1,1,-0.015113308357824713,1,0,2,1,1,1,1,1,1,2,0,3,-1.5225946620711341,-0.7363736156992796,0,2,-1.3099522748210282,-0.7455177489113991
1,-0.43991649313097614,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,0,0,1,-1.4710789550659844,-0.8295699900698482,0,2,-1.5923334515444985,-0.5569623774862258
1,-0.43991649313097614,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,1,0,0,-1.4893587220678117,-0.45786611796515764,0,0,-0.4380958523275757,-1.2099196385536262
0,-0.43991649313097614,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,0,2,-1.3381351950526947,-0.9869354455146097,0,1,-2.056010999053326,-0.21832534090058134
1,-0.43991649313097614,0,1,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.7505451155443543,0,2,-1.4043219809949596,-0.6539594518795661
1,-0.43991649313097614,0,0,-1.1145631287986442,1,2,1,0,0,0,0,2,2,0,1,0,1.0000131841810405,-0.803103279299997,1,1,-0.713798725806856,0.4277881612556553
0,-0.43991649313097614,0,0,-0.30015585439803716,0,1,0,2,2,2,0,2,2,1,0,2,-0.12336158793125872,-0.327453001010795,0,2,-0.5081813875857446,-0.27033466571761045
0,-0.43991649313097614,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,2,0,1,2,0.6959043331506402,-0.9324568448640735,1,1,-1.0160018709168857,0.39583464028204124
1,-0.43991649313097614,0,0,0.6771328748826912,1,2,1,0,2,0,2,2,2,1,1,0,1.392197276220246,1.2741913693302074,0,0,1.8278888891391403,-0.37031755839218866
0,-0.43991649313097614,0,0,1.247217966963116,1,2,1,2,2,2,0,2,2,0,0,1,1.4453747802255617,1.9858567198056054,0,0,2.6344740742249897,-0.6528794952535804
0,-0.43991649313097614,0,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,1,-1.4744025490663168,-0.9657002697342955,0,1,-2.0645157753552765,-0.29194715512457675
0,-0.43991649313097614,1,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.31446824295036285,-0.9830062757756326,0,1,-1.5704292695613755,0.10846902298126876
1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.915592318568689,0,1,-1.8771205927505532,-0.4022216070231348
1,2.273158691738958,0,0,0.7992939660427822,1,2,1,0,0,0,0,0,0,0,1,0,0.2721460981082788,0.6833369513347056,0,0,1.3705539580767165,1.6886336047691868
0,2.273158691738958,1,0,1.125056875803025,1,2,1,0,2,0,0,0,2,0,0,2,0.8205391081630994,1.330038557193196,0,0,2.244496093033799,1.653503935348279
1,-0.43991649313097614,0,0,1.2879383306831464,1,2,1,0,0,2,2,2,2,1,1,1,1.325725396213601,2.034287047936592,0,0,2.6295600953644693,-0.7104565712784721
0,-0.43991649313097614,1,1,0.43281069256250915,1,0,0,2,0,2,0,2,2,2,0,0,0.3469269631157543,0.42930950551364855,0,2,0.6236307108777388,-0.48980105486526476
0,-0.43991649313097614,1,0,1.1657772395230555,1,2,1,0,0,0,2,2,2,1,0,0,1.2093996062019723,1.8109424444592326,0,0,2.3584936884858245,-0.6725438341358491
0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6767399889865777,-0.9878184050065146,1,1,-1.7524552809878085,-0.001566008191649415
1,2.273158691738958,0,0,-1.1145631287986442,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.796525231085305,1,1,-0.3817651199938158,2.7389066898940757
1,-0.43991649313097614,0,0,1.369379058123207,1,2,0,2,2,2,2,0,0,2,0,0,0.13255515009432434,0.9560831383841478,0,0,1.378864541867025,-0.9607713892904037
1,-0.43991649313097614,1,0,1.4100994218432374,1,0,1,2,2,2,2,2,2,2,1,2,1.5384354122348645,2.224675188378599,0,0,2.9266238882479274,-0.7145414408177058
0,-0.43991649313097614,1,0,0.3920903288424788,1,0,1,0,0,2,2,2,2,2,1,1,1.1379423351948288,0.8180986437867002,0,2,1.2464958791598615,-0.28525749746227613
1,2.273158691738958,1,0,-1.2774445836787656,1,2,1,0,0,0,0,2,0,0,1,2,0.7075369121518029,-0.9694307735875938,1,1,-0.6413962423347193,2.785204254151264
0,-0.43991649313097614,1,1,-0.055833672077855064,1,0,2,1,1,1,1,1,1,2,0,3,-1.4544609850643233,-0.6993996869757595,0,2,-1.2745184373668452,-0.7150351290199068
1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076384890696393,-0.932964546571919,0,1,-1.9921809705636042,-0.3502059304868973
1,-0.43991649313097614,0,0,-1.1552834925186746,0,1,0,0,0,0,0,2,2,0,1,2,-0.6717545979860794,-0.9304701860072875,1,1,-1.6451226954138125,-0.05142081940178934
1,-0.43991649313097614,1,1,0.06632741908223598,1,2,0,0,0,2,0,2,2,1,0,0,0.4133988431223993,0.20832681867713482,0,2,0.3097747180677291,-0.3088528175959393
1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,1,3,-1.505976692069473,-0.9768476333195956,0,1,-2.109841634434118,-0.28552678611115445
0,-0.43991649313097614,1,1,-0.5444780367182193,0,1,0,0,0,0,0,0,0,0,1,3,-1.3265026160515319,-0.8154647121866665,0,2,-1.5565713951614784,-0.48550140026928523
